"Period,Period Label,CommodityProduct,CommodityProduct Label,""Growth rate, year-on-year"",""Growth rate, year-on-year Footnote"",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index Base 2015,Index Base 2015 Footnote"
"2009M06,""June 2009"",IN0001.08,""Minerals, ores and non-precious metals "",-31.50098,,2.11334,,118.38,"
"2009M06,""June 2009"",IN0001.09,""Precious metals "",-0.30901,,2.33012,,83.88,"
"2009M06,""June 2009"",IN0001.10,""Fuels "",-50.30797,,14.57176,,129.89,"
"2009M06,""June 2009"",IN0001.20,""All groups"",-43.53764,,9.97312,,118.65,"
"2009M06,""June 2009"",IN0001.22,""All groups excl. fuels"",-20.94451,,1.4443,,100.44,"
"2009M06,""June 2009"",IN0001.23,""All groups excl. precious metals"",-45.69076,,10.72006,,123.32,"
"2009M06,""June 2009"",IN0001.24,""All groups excl. precious metals and fuels "",-26.28954,,1.13423,,107.89,"
"2009M07,""Jul. 2009"",IN0001.01,""All food "",-21.63303,,-1.15187,,102.12,"
"2009M07,""Jul. 2009"",IN0001.02,""Food "",-12.7728,,0.9397,,103.12,"
"2009M07,""Jul. 2009"",IN0001.03,""Tropical beverages"",-7.47378,,-0.20865,,90.87,"
"2009M07,""Jul. 2009"",IN0001.04,""Vegetable oilseeds and oils "",-37.04009,,-4.89,,106.78,"
"2009M07,""Jul. 2009"",IN0001.05,""Tropical beverages and food "",-11.64269,,0.67384,,100.1,"
"2009M07,""Jul. 2009"",IN0001.06,""Agricultural raw materials"",-27.60989,,2.43478,,100.13,"
"2009M07,""Jul. 2009"",IN0001.07,""Minerals, ores and metals"",-22.14749,,-0.72647,,98.39,"
"2009M07,""Jul. 2009"",IN0001.08,""Minerals, ores and non-precious metals "",-32.06329,,0.46461,,118.93,"
"2009M07,""Jul. 2009"",IN0001.09,""Precious metals "",-6.52941,,-2.03863,,82.17,"
"2009M07,""Jul. 2009"",IN0001.10,""Fuels "",-53.86836,,-6.49011,,121.46,"
"2009M07,""Jul. 2009"",IN0001.20,""All groups"",-46.59938,,-4.57649,,113.22,"
"2009M07,""Jul. 2009"",IN0001.22,""All groups excl. fuels"",-22.53685,,-0.58742,,99.85,"
"2009M07,""Jul. 2009"",IN0001.23,""All groups excl. precious metals"",-48.67075,,-4.80863,,117.39,"
"2009M07,""Jul. 2009"",IN0001.24,""All groups excl. precious metals and fuels "",-26.83225,,-0.06488,,107.82,"
"2009M08,""Aug. 2009"",IN0001.01,""All food "",-10.15367,,6.49236,,108.75,"
"2009M08,""Aug. 2009"",IN0001.02,""Food "",-6.56698,,3.61715,,106.85,"
"2009M08,""Aug. 2009"",IN0001.03,""Tropical beverages"",-3.82075,,4.15979,,94.65,"
"2009M08,""Aug. 2009"",IN0001.04,""Vegetable oilseeds and oils "",-17.49347,,12.45552,,120.08,"
"2009M08,""Aug. 2009"",IN0001.05,""Tropical beverages and food "",-5.96758,,3.73626,,103.84,"
"2009M08,""Aug. 2009"",IN0001.06,""Agricultural raw materials"",-20.45813,,5.7725,,105.91,"
"2009M08,""Aug. 2009"",IN0001.07,""Minerals, ores and metals"",-11.45833,,6.2608,,104.55,"
"2009M08,""Aug. 2009"",IN0001.08,""Minerals, ores and non-precious metals "",-23.43612,,9.60229,,130.35,"
"2009M08,""Aug. 2009"",IN0001.09,""Precious metals "",9.49779,,2.42181,,84.16,"
"2009M08,""Aug. 2009"",IN0001.10,""Fuels "",-42.07559,,8.2661,,131.5,"
"2009M08,""Aug. 2009"",IN0001.20,""All groups"",-34.64406,,7.60466,,121.83,"
"2009M08,""Aug. 2009"",IN0001.22,""All groups excl. fuels"",-11.96815,,6.29945,,106.14,"
"2009M08,""Aug. 2009"",IN0001.23,""All groups excl. precious metals"",-36.91145,,8.09268,,126.89,"
"2009M08,""Aug. 2009"",IN0001.24,""All groups excl. precious metals and fuels "",-17.26203,,7.62382,,116.04,"
"2009M09,""Sep. 2009"",IN0001.01,""All food "",-8.4411,,-3.65057,,104.78,"
"2009M09,""Sep. 2009"",IN0001.02,""Food "",-2.60877,,-0.07487,,106.77,"
"2009M09,""Sep. 2009"",IN0001.03,""Tropical beverages"",1.25541,,1.40518,,95.98,"
"2009M09,""Sep. 2009"",IN0001.04,""Vegetable oilseeds and oils "",-20.65672,,-11.45903,,106.32,"
"2009M09,""Sep. 2009"",IN0001.05,""Tropical beverages and food "",-1.75521,,0.26002,,104.11,"
"2009M09,""Sep. 2009"",IN0001.06,""Agricultural raw materials"",-15.74436,,3.93731,,110.08,"
"2009M09,""Sep. 2009"",IN0001.07,""Minerals, ores and metals"",-6.20846,,2.59206,,107.26,"
"2009M09,""Sep. 2009"",IN0001.08,""Minerals, ores and non-precious metals "",-21.1442,,0.13809,,130.53,"
"2009M09,""Sep. 2009"",IN0001.09,""Precious metals "",20.2381,,5.60837,,88.88,"
"2009M09,""Sep. 2009"",IN0001.10,""Fuels "",-37.7148,,-4.90494,,125.05,"
"2009M09,""Sep. 2009"",IN0001.20,""All groups"",-29.91331,,-3.11089,,118.04,"
"2009M09,""Sep. 2009"",IN0001.22,""All groups excl. fuels"",-8.01138,,0.49934,,106.67,"
"2009M09,""Sep. 2009"",IN0001.23,""All groups excl. precious metals"",-32.65971,,-3.88525,,121.96,"
"2009M09,""Sep. 2009"",IN0001.24,""All groups excl. precious metals and fuels "",-14.98258,,-1.17201,,114.68,"
"2009M10,""Oct. 2009"",IN0001.01,""All food "",9.63102,,0.38175,,105.18,"
"2009M10,""Oct. 2009"",IN0001.02,""Food "",8.83505,,-1.12391,,105.57,"
"2009M10,""Oct. 2009"",IN0001.03,""Tropical beverages"",21.96575,,2.39633,,98.28,"
"2009M10,""Oct. 2009"",IN0001.04,""Vegetable oilseeds and oils "",5.4259,,1.97517,,108.42,"
"2009M10,""Oct. 2009"",IN0001.05,""Tropical beverages and food "",11.64067,,-0.32658,,103.77,"
"2009M10,""Oct. 2009"",IN0001.06,""Agricultural raw materials"",1.23391,,3.59738,,114.04,"
"2009M10,""Oct. 2009"",IN0001.07,""Minerals, ores and metals"",5.93131,,3.23513,,110.73,"
"2009M10,""Oct. 2009"",IN0001.08,""Minerals, ores and non-precious metals "",-10.17407,,1.99954,,133.14,"
"2009M10,""Oct. 2009"",IN0001.09,""Precious metals "",32.84776,,4.65797,,93.02,"
"2009M10,""Oct. 2009"",IN0001.10,""Fuels "",-13.45158,,9.64414,,137.11,"
"2009M10,""Oct. 2009"",IN0001.20,""All groups"",-7.73553,,7.10776,,126.43,"
"2009M10,""Oct. 2009"",IN0001.22,""All groups excl. fuels"",6.6354,,2.2968,,109.12,"
"2009M10,""Oct. 2009"",IN0001.23,""All groups excl. precious metals"",-10.34719,,7.34667,,130.92,"
"2009M10,""Oct. 2009"",IN0001.24,""All groups excl. precious metals and fuels "",-0.43634,,1.47367,,116.37,"
"2009M11,""Nov. 2009"",IN0001.01,""All food "",20.39084,,2.50048,,107.81,"
"2009M11,""Nov. 2009"",IN0001.02,""Food "",17.5723,,1.65767,,107.32,"
"2009M11,""Nov. 2009"",IN0001.03,""Tropical beverages"",30.39739,,1.8315,,100.08,"
"2009M11,""Nov. 2009"",IN0001.04,""Vegetable oilseeds and oils "",20.4967,,4.27043,,113.05,"
"2009M11,""Nov. 2009"",IN0001.05,""Tropical beverages and food "",20.34208,,1.7057,,105.54,"
"2009M11,""Nov. 2009"",IN0001.06,""Agricultural raw materials"",11.96766,,4.43704,,119.1,"
"2009M11,""Nov. 2009"",IN0001.07,""Minerals, ores and metals"",17.44932,,4.12716,,115.3,"
"2009M11,""Nov. 2009"",IN0001.08,""Minerals, ores and non-precious metals "",-3.02332,,1.18672,,134.72,"
"2009M11,""Nov. 2009"",IN0001.09,""Precious metals "",51.50045,,7.46076,,99.96,"
"2009M11,""Nov. 2009"",IN0001.10,""Fuels "",10.76923,,3.97491,,142.56,"
"2009M11,""Nov. 2009"",IN0001.20,""All groups"",12.99372,,3.85984,,131.31,"
"2009M11,""Nov. 2009"",IN0001.22,""All groups excl. fuels"",17.81807,,3.61987,,113.07,"
"2009M11,""Nov. 2009"",IN0001.23,""All groups excl. precious metals"",10.2147,,3.5136,,135.52,"
"2009M11,""Nov. 2009"",IN0001.24,""All groups excl. precious metals and fuels "",8.67818,,2.23425,,118.97,"
"2009M12,""Dec. 2009"",IN0001.01,""All food "",27.43262,,3.49689,,111.58,"
"2009M12,""Dec. 2009"",IN0001.02,""Food "",25.10919,,4.09057,,111.71,"
"2009M12,""Dec. 2009"",IN0001.03,""Tropical beverages"",35.81002,,4.28657,,104.37,"
"2009M12,""Dec. 2009"",IN0001.04,""Vegetable oilseeds and oils "",27.36099,,2.11411,,115.44,"
"2009M12,""Dec. 2009"",IN0001.05,""Tropical beverages and food "",27.46463,,4.13114,,109.9,"
"2009M12,""Dec. 2009"",IN0001.06,""Agricultural raw materials"",32.45733,,6.22166,,126.51,"
"2009M12,""Dec. 2009"",IN0001.07,""Minerals, ores and metals"",22.16947,,2.66262,,118.37,"
"2009M12,""Dec. 2009"",IN0001.08,""Minerals, ores and non-precious metals "",7.95585,,4.55018,,140.85,"
"2009M12,""Dec. 2009"",IN0001.09,""Precious metals "",42.95865,,0.64026,,100.6,"
"2009M12,""Dec. 2009"",IN0001.10,""Fuels "",34.69048,,2.10438,,145.56,"
"2009M12,""Dec. 2009"",IN0001.20,""All groups"",31.2817,,2.49791,,134.59,"
"2009M12,""Dec. 2009"",IN0001.22,""All groups excl. fuels"",24.89573,,3.29,,116.79,"
"2009M12,""Dec. 2009"",IN0001.23,""All groups excl. precious metals"",30.25084,,2.68595,,139.16,"
"2009M12,""Dec. 2009"",IN0001.24,""All groups excl. precious metals and fuels "",19.38618,,4.30361,,124.09,"
"2010M01,""Jan. 2010"",IN0001.01,""All food "",20.28002,,1.63112,,113.4,"
"2010M01,""Jan. 2010"",IN0001.02,""Food "",23.2839,,4.18047,,116.38,"
"2010M01,""Jan. 2010"",IN0001.03,""Tropical beverages"",24.50489,,-0.00958,,104.36,"
"2010M01,""Jan. 2010"",IN0001.04,""Vegetable oilseeds and oils "",13.34867,,-1.8018,,113.36,"
"2010M01,""Jan. 2010"",IN0001.05,""Tropical beverages and food "",23.56466,,3.20291,,113.42,"
"2010M01,""Jan. 2010"",IN0001.06,""Agricultural raw materials"",37.41739,,3.54913,,131,"
"2010M01,""Jan. 2010"",IN0001.07,""Minerals, ores and metals"",37.74483,,5.16178,,124.48,"
"2010M01,""Jan. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",41.0368,,10.48633,,155.62,"
"2010M01,""Jan. 2010"",IN0001.09,""Precious metals "",33.8874,,-0.71571,,99.88,"
"2010M01,""Jan. 2010"",IN0001.10,""Fuels "",38.45871,,3.31135,,150.38,"
"2010M01,""Jan. 2010"",IN0001.20,""All groups"",36.0723,,3.47723,,139.27,"
"2010M01,""Jan. 2010"",IN0001.22,""All groups excl. fuels"",31.50418,,3.82738,,121.26,"
"2010M01,""Jan. 2010"",IN0001.23,""All groups excl. precious metals"",36.27451,,3.88043,,144.56,"
"2010M01,""Jan. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",30.70701,,5.47989,,130.89,"
"2010M02,""Feb. 2010"",IN0001.01,""All food "",18.78501,,-2.75132,,110.28,"
"2010M02,""Feb. 2010"",IN0001.02,""Food "",19.71772,,-2.33717,,113.66,"
"2010M02,""Feb. 2010"",IN0001.03,""Tropical beverages"",22.39489,,-2.64469,,101.6,"
"2010M02,""Feb. 2010"",IN0001.04,""Vegetable oilseeds and oils "",15.34972,,-3.54622,,109.34,"
"2010M02,""Feb. 2010"",IN0001.05,""Tropical beverages and food "",20.31522,,-2.40698,,110.69,"
"2010M02,""Feb. 2010"",IN0001.06,""Agricultural raw materials"",42.83714,,1.22901,,132.61,"
"2010M02,""Feb. 2010"",IN0001.07,""Minerals, ores and metals"",29.70085,,-2.47429,,121.4,"
"2010M02,""Feb. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",41.21741,,-2.20409,,152.19,"
"2010M02,""Feb. 2010"",IN0001.09,""Precious metals "",17.8034,,-2.81338,,97.07,"
"2010M02,""Feb. 2010"",IN0001.10,""Fuels "",46.20855,,-2.93922,,145.96,"
"2010M02,""Feb. 2010"",IN0001.20,""All groups"",39.24792,,-2.68543,,135.53,"
"2010M02,""Feb. 2010"",IN0001.22,""All groups excl. fuels"",27.19279,,-2.17714,,118.62,"
"2010M02,""Feb. 2010"",IN0001.23,""All groups excl. precious metals"",41.64905,,-2.67017,,140.7,"
"2010M02,""Feb. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",30.73867,,-1.96348,,128.32,"
"2010M03,""Mar. 2010"",IN0001.01,""All food "",11.86404,,-5.6946,,104,"
"2010M03,""Mar. 2010"",IN0001.02,""Food "",5.7596,,-10.82175,,101.36,"
"2010M03,""Mar. 2010"",IN0001.03,""Tropical beverages"",22.92862,,-0.84646,,100.74,"
"2010M03,""Mar. 2010"",IN0001.04,""Vegetable oilseeds and oils "",17.20259,,1.00604,,110.44,"
"2010M03,""Mar. 2010"",IN0001.05,""Tropical beverages and food "",9.51093,,-8.56446,,101.21,"
"2010M03,""Mar. 2010"",IN0001.06,""Agricultural raw materials"",46.8549,,1.58359,,134.71,"
"2010M03,""Mar. 2010"",IN0001.07,""Minerals, ores and metals"",37.34224,,6.67216,,129.5,"
"2010M03,""Mar. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",50.7601,,10.1255,,167.6,"
"2010M03,""Mar. 2010"",IN0001.09,""Precious metals "",22.76714,,2.37973,,99.38,"
"2010M03,""Mar. 2010"",IN0001.10,""Fuels "",46.62728,,2.01425,,148.9,"
"2010M03,""Mar. 2010"",IN0001.20,""All groups"",40.40199,,2.05121,,138.31,"
"2010M03,""Mar. 2010"",IN0001.22,""All groups excl. fuels"",29.45074,,2.12443,,121.14,"
"2010M03,""Mar. 2010"",IN0001.23,""All groups excl. precious metals"",42.30197,,2.01848,,143.54,"
"2010M03,""Mar. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",31.90289,,2.04177,,130.94,"
"2010M04,""Apr. 2010"",IN0001.01,""All food "",6.12799,,-2.25,,101.66,"
"2010M04,""Apr. 2010"",IN0001.02,""Food "",2.25864,,-3.96606,,97.34,"
"2010M04,""Apr. 2010"",IN0001.03,""Tropical beverages"",17.74268,,0.65515,,101.4,"
"2010M04,""Apr. 2010"",IN0001.04,""Vegetable oilseeds and oils "",6.8002,,-1.02318,,109.31,"
"2010M04,""Apr. 2010"",IN0001.05,""Tropical beverages and food "",5.79882,,-2.83569,,98.34,"
"2010M04,""Apr. 2010"",IN0001.06,""Agricultural raw materials"",42.96843,,2.18247,,137.65,"
"2010M04,""Apr. 2010"",IN0001.07,""Minerals, ores and metals"",47.80826,,8.57915,,140.61,"
"2010M04,""Apr. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",61.83554,,12.26134,,188.15,"
"2010M04,""Apr. 2010"",IN0001.09,""Precious metals "",31.3783,,3.68283,,103.04,"
"2010M04,""Apr. 2010"",IN0001.10,""Fuels "",51.23119,,3.94224,,154.77,"
"2010M04,""Apr. 2010"",IN0001.20,""All groups"",44.50461,,4.18625,,144.1,"
"2010M04,""Apr. 2010"",IN0001.22,""All groups excl. fuels"",32.79564,,4.65577,,126.78,"
"2010M04,""Apr. 2010"",IN0001.23,""All groups excl. precious metals"",45.84714,,4.22879,,149.61,"
"2010M04,""Apr. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",33.29455,,4.99465,,137.48,"
"2010M05,""May  2010"",IN0001.01,""All food "",-1.95065,,-1.11155,,100.53,"
"2010M05,""May  2010"",IN0001.02,""Food "",-4.0857,,-1.11979,,96.25,"
"2010M05,""May  2010"",IN0001.03,""Tropical beverages"",8.60285,,-1.64694,,99.73,"
"2010M05,""May  2010"",IN0001.04,""Vegetable oilseeds and oils "",-3.53203,,-0.80505,,108.43,"
"2010M05,""May  2010"",IN0001.05,""Tropical beverages and food "",-1.16031,,-1.25076,,97.11,"
"2010M05,""May  2010"",IN0001.06,""Agricultural raw materials"",33.04808,,-5.12169,,130.6,"
"2010M05,""May  2010"",IN0001.07,""Minerals, ores and metals"",41.47071,,-2.44648,,137.17,"
"2010M05,""May  2010"",IN0001.08,""Minerals, ores and non-precious metals "",48.51203,,-8.49322,,172.17,"
"2010M05,""May  2010"",IN0001.09,""Precious metals "",33.59766,,6.27911,,109.51,"
"2010M05,""May  2010"",IN0001.10,""Fuels "",27.29999,,-6.75195,,144.32,"
"2010M05,""May  2010"",IN0001.20,""All groups"",26.50848,,-5.28105,,136.49,"
"2010M05,""May  2010"",IN0001.22,""All groups excl. fuels"",25.03787,,-2.35053,,123.8,"
"2010M05,""May  2010"",IN0001.23,""All groups excl. precious metals"",25.80356,,-6.34316,,140.12,"
"2010M05,""May  2010"",IN0001.24,""All groups excl. precious metals and fuels "",22.08474,,-5.26622,,130.24,"
"2010M06,""June 2010"",IN0001.01,""All food "",-0.73565,,2.00935,,102.55,"
"2010M06,""June 2010"",IN0001.02,""Food "",-4.04268,,1.84935,,98.03,"
"2010M06,""June 2010"",IN0001.03,""Tropical beverages"",18.09796,,7.83114,,107.54,"
"2010M06,""June 2010"",IN0001.04,""Vegetable oilseeds and oils "",-4.17743,,-0.78392,,107.58,"
"2010M06,""June 2010"",IN0001.05,""Tropical beverages and food "",0.94539,,3.35702,,100.37,"
"2010M06,""June 2010"",IN0001.06,""Agricultural raw materials"",35.22251,,1.2098,,132.18,"
"2010M06,""June 2010"",IN0001.07,""Minerals, ores and metals"",31.68197,,-4.85529,,130.51,"
"2010M06,""June 2010"",IN0001.08,""Minerals, ores and non-precious metals "",33.31644,,-8.33479,,157.82,"
"2010M06,""June 2010"",IN0001.09,""Precious metals "",29.87601,,-0.5205,,108.94,"
"2010M06,""June 2010"",IN0001.10,""Fuels "",10.88613,,-0.20094,,144.03,"
"2010M06,""June 2010"",IN0001.20,""All groups"",13.97387,,-0.92314,,135.23,"
"2010M06,""June 2010"",IN0001.22,""All groups excl. fuels"",20.43011,,-2.29402,,120.96,"
"2010M06,""June 2010"",IN0001.23,""All groups excl. precious metals"",12.52027,,-0.9706,,138.76,"
"2010M06,""June 2010"",IN0001.24,""All groups excl. precious metals and fuels "",17.12856,,-2.97144,,126.37,"
"2010M07,""Jul. 2010"",IN0001.01,""All food "",5.39561,,4.95368,,107.63,"
"2010M07,""Jul. 2010"",IN0001.02,""Food "",-0.26183,,4.91686,,102.85,"
"2010M07,""Jul. 2010"",IN0001.03,""Tropical beverages"",23.52812,,4.37977,,112.25,"
"2010M07,""Jul. 2010"",IN0001.04,""Vegetable oilseeds and oils "",6.13411,,5.34486,,113.33,"
"2010M07,""Jul. 2010"",IN0001.05,""Tropical beverages and food "",5.06494,,4.78231,,105.17,"
"2010M07,""Jul. 2010"",IN0001.06,""Agricultural raw materials"",31.43913,,-0.43123,,131.61,"
"2010M07,""Jul. 2010"",IN0001.07,""Minerals, ores and metals"",27.71623,,-3.71619,,125.66,"
"2010M07,""Jul. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",27.10838,,-4.21366,,151.17,"
"2010M07,""Jul. 2010"",IN0001.09,""Precious metals "",28.40453,,-3.14852,,105.51,"
"2010M07,""Jul. 2010"",IN0001.10,""Fuels "",17.8001,,-0.65958,,143.08,"
"2010M07,""Jul. 2010"",IN0001.20,""All groups"",18.59212,,-0.7099,,134.27,"
"2010M07,""Jul. 2010"",IN0001.22,""All groups excl. fuels"",20.15023,,-0.81845,,119.97,"
"2010M07,""Jul. 2010"",IN0001.23,""All groups excl. precious metals"",17.6676,,-0.45402,,138.13,"
"2010M07,""Jul. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",17.3159,,0.09496,,126.49,"
"2010M08,""Aug. 2010"",IN0001.01,""All food "",3.93563,,5.01719,,113.03,"
"2010M08,""Aug. 2010"",IN0001.02,""Food "",0.50538,,4.4142,,107.39,"
"2010M08,""Aug. 2010"",IN0001.03,""Tropical beverages"",21.28896,,2.27171,,114.8,"
"2010M08,""Aug. 2010"",IN0001.04,""Vegetable oilseeds and oils "",1.44903,,7.4914,,121.82,"
"2010M08,""Aug. 2010"",IN0001.05,""Tropical beverages and food "",5.18105,,3.85091,,109.22,"
"2010M08,""Aug. 2010"",IN0001.06,""Agricultural raw materials"",28.94911,,3.76871,,136.57,"
"2010M08,""Aug. 2010"",IN0001.07,""Minerals, ores and metals"",27.86227,,6.3823,,133.68,"
"2010M08,""Aug. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",27.89413,,10.27982,,166.71,"
"2010M08,""Aug. 2010"",IN0001.09,""Precious metals "",27.81606,,1.95242,,107.57,"
"2010M08,""Aug. 2010"",IN0001.10,""Fuels "",10.30418,,1.37685,,145.05,"
"2010M08,""Aug. 2010"",IN0001.20,""All groups"",13.33826,,2.83757,,138.08,"
"2010M08,""Aug. 2010"",IN0001.22,""All groups excl. fuels"",19.44601,,5.67642,,126.78,"
"2010M08,""Aug. 2010"",IN0001.23,""All groups excl. precious metals"",12.04981,,2.93202,,142.18,"
"2010M08,""Aug. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",16.70976,,7.06775,,135.43,"
"2010M09,""Sep. 2010"",IN0001.01,""All food "",14.28708,,5.94532,,119.75,"
"2010M09,""Sep. 2010"",IN0001.02,""Food "",10.06837,,9.43291,,117.52,"
"2010M09,""Sep. 2010"",IN0001.03,""Tropical beverages"",20.26464,,0.54878,,115.43,"
"2010M09,""Sep. 2010"",IN0001.04,""Vegetable oilseeds and oils "",18.60421,,3.51338,,126.1,"
"2010M09,""Sep. 2010"",IN0001.05,""Tropical beverages and food "",12.39074,,7.13239,,117.01,"
"2010M09,""Sep. 2010"",IN0001.06,""Agricultural raw materials"",29.74201,,4.57641,,142.82,"
"2010M09,""Sep. 2010"",IN0001.07,""Minerals, ores and metals"",28.59407,,3.17923,,137.93,"
"2010M09,""Sep. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",29.83988,,1.66157,,169.48,"
"2010M09,""Sep. 2010"",IN0001.09,""Precious metals "",27.13771,,5.04788,,113,"
"2010M09,""Sep. 2010"",IN0001.10,""Fuels "",15.82567,,-0.14478,,144.84,"
"2010M09,""Sep. 2010"",IN0001.20,""All groups"",18.58692,,1.37601,,139.98,"
"2010M09,""Sep. 2010"",IN0001.22,""All groups excl. fuels"",23.83051,,4.18836,,132.09,"
"2010M09,""Sep. 2010"",IN0001.23,""All groups excl. precious metals"",17.74352,,0.99873,,143.6,"
"2010M09,""Sep. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",22.67178,,3.87654,,140.68,"
"2010M10,""Oct. 2010"",IN0001.01,""All food "",19.03404,,4.55115,,125.2,"
"2010M10,""Oct. 2010"",IN0001.02,""Food "",16.23567,,4.41627,,122.71,"
"2010M10,""Oct. 2010"",IN0001.03,""Tropical beverages"",16.92104,,-0.45049,,114.91,"
"2010M10,""Oct. 2010"",IN0001.04,""Vegetable oilseeds and oils "",24.88471,,7.3751,,135.4,"
"2010M10,""Oct. 2010"",IN0001.05,""Tropical beverages and food "",16.39202,,3.22195,,120.78,"
"2010M10,""Oct. 2010"",IN0001.06,""Agricultural raw materials"",36.10137,,8.67526,,155.21,"
"2010M10,""Oct. 2010"",IN0001.07,""Minerals, ores and metals"",32.31283,,6.22055,,146.51,"
"2010M10,""Oct. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",35.07586,,6.11282,,179.84,"
"2010M10,""Oct. 2010"",IN0001.09,""Precious metals "",29.19802,,6.35398,,120.18,"
"2010M10,""Oct. 2010"",IN0001.10,""Fuels "",9.98468,,4.11489,,150.8,"
"2010M10,""Oct. 2010"",IN0001.20,""All groups"",16.00095,,4.77211,,146.66,"
"2010M10,""Oct. 2010"",IN0001.22,""All groups excl. fuels"",28.2533,,5.95049,,139.95,"
"2010M10,""Oct. 2010"",IN0001.23,""All groups excl. precious metals"",14.74183,,4.61003,,150.22,"
"2010M10,""Oct. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",27.91097,,5.80751,,148.85,"
"2010M11,""Nov. 2010"",IN0001.01,""All food "",21.83471,,4.91214,,131.35,"
"2010M11,""Nov. 2010"",IN0001.02,""Food "",19.01789,,4.09095,,127.73,"
"2010M11,""Nov. 2010"",IN0001.03,""Tropical beverages"",20.8733,,5.27369,,120.97,"
"2010M11,""Nov. 2010"",IN0001.04,""Vegetable oilseeds and oils "",26.98806,,6.02659,,143.56,"
"2010M11,""Nov. 2010"",IN0001.05,""Tropical beverages and food "",19.45234,,4.37986,,126.07,"
"2010M11,""Nov. 2010"",IN0001.06,""Agricultural raw materials"",40.09236,,7.49952,,166.85,"
"2010M11,""Nov. 2010"",IN0001.07,""Minerals, ores and metals"",30.78057,,2.9213,,150.79,"
"2010M11,""Nov. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",37.2402,,2.80805,,184.89,"
"2010M11,""Nov. 2010"",IN0001.09,""Precious metals "",23.88956,,3.04543,,123.84,"
"2010M11,""Nov. 2010"",IN0001.10,""Fuels "",10.00281,,3.99204,,156.82,"
"2010M11,""Nov. 2010"",IN0001.20,""All groups"",16.16023,,4.00245,,152.53,"
"2010M11,""Nov. 2010"",IN0001.22,""All groups excl. fuels"",28.76094,,4.03001,,145.59,"
"2010M11,""Nov. 2010"",IN0001.23,""All groups excl. precious metals"",15.39994,,4.10731,,156.39,"
"2010M11,""Nov. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",30.60435,,4.38697,,155.38,"
"2010M12,""Dec. 2010"",IN0001.01,""All food "",24.70873,,5.93833,,139.15,"
"2010M12,""Dec. 2010"",IN0001.02,""Food "",20.63378,,5.5038,,134.76,"
"2010M12,""Dec. 2010"",IN0001.03,""Tropical beverages"",21.1555,,4.53005,,126.45,"
"2010M12,""Dec. 2010"",IN0001.04,""Vegetable oilseeds and oils "",33.41996,,7.28615,,154.02,"
"2010M12,""Dec. 2010"",IN0001.05,""Tropical beverages and food "",20.75523,,5.26692,,132.71,"
"2010M12,""Dec. 2010"",IN0001.06,""Agricultural raw materials"",40.26559,,6.35301,,177.45,"
"2010M12,""Dec. 2010"",IN0001.07,""Minerals, ores and metals"",32.73634,,4.19789,,157.12,"
"2010M12,""Dec. 2010"",IN0001.08,""Minerals, ores and non-precious metals "",38.77884,,5.72232,,195.47,"
"2010M12,""Dec. 2010"",IN0001.09,""Precious metals "",26.06362,,2.40633,,126.82,"
"2010M12,""Dec. 2010"",IN0001.10,""Fuels "",15.11404,,6.84862,,167.56,"
"2010M12,""Dec. 2010"",IN0001.20,""All groups"",20.3284,,6.17583,,161.95,"
"2010M12,""Dec. 2010"",IN0001.22,""All groups excl. fuels"",30.86737,,4.97974,,152.84,"
"2010M12,""Dec. 2010"",IN0001.23,""All groups excl. precious metals"",19.76861,,6.57331,,166.67,"
"2010M12,""Dec. 2010"",IN0001.24,""All groups excl. precious metals and fuels "",32.61343,,5.9081,,164.56,"
"2011M01,""Jan. 2011"",IN0001.01,""All food "",28.56261,,4.77183,,145.79,"
"2011M01,""Jan. 2011"",IN0001.02,""Food "",19.59959,,3.28733,,139.19,"
"2011M01,""Jan. 2011"",IN0001.03,""Tropical beverages"",32.19624,,9.10241,,137.96,"
"2011M01,""Jan. 2011"",IN0001.04,""Vegetable oilseeds and oils "",42.66055,,4.99935,,161.72,"
"2011M01,""Jan. 2011"",IN0001.05,""Tropical beverages and food "",22.45636,,4.65677,,138.89,"
"2011M01,""Jan. 2011"",IN0001.06,""Agricultural raw materials"",47.01527,,8.53198,,192.59,"
"2011M01,""Jan. 2011"",IN0001.07,""Minerals, ores and metals"",28.54274,,1.83936,,160.01,"
"2011M01,""Jan. 2011"",IN0001.08,""Minerals, ores and non-precious metals "",31.98175,,5.07495,,205.39,"
