Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
"2019A00,""2019"",2019,A,""Annual"",250,""France, metropolitan"",05,""Dry bulk carriers"",1677,"
"2019A00,""2019"",2019,A,""Annual"",250,""France, metropolitan"",06,""Roll-on/ roll-off ships"",2011,"
"2019A00,""2019"",2019,A,""Annual"",250,""France, metropolitan"",07,""Liquefied petroleum gas carriers"",1110,"
"2019A00,""2019"",2019,A,""Annual"",250,""France, metropolitan"",08,""Liquefied natural gas carriers"",329,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",00,""All ships"",2972858,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",01,""Passenger ships"",1774392,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",02,""Liquid bulk carriers"",347287,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",03,""Container ships"",254549,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",04,""Dry breakbulk carriers"",279337,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",05,""Dry bulk carriers"",132172,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",06,""Roll-on/ roll-off ships"",145669,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",07,""Liquefied petroleum gas carriers"",30476,"
"2019A00,""2019"",2019,A,""Annual"",2508,""Industrialized economies (UNIDO)"",08,""Liquefied natural gas carriers"",8976,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",00,""All ships"",1147759,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",01,""Passenger ships"",536331,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",02,""Liquid bulk carriers"",143375,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",03,""Container ships"",160083,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",04,""Dry breakbulk carriers"",123440,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",05,""Dry bulk carriers"",127513,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",06,""Roll-on/ roll-off ships"",34480,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",07,""Liquefied petroleum gas carriers"",20205,"
"2019A00,""2019"",2019,A,""Annual"",2509,""EIEs (Emerging Industrial Economies) (UNIDO)"",08,""Liquefied natural gas carriers"",2332,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",00,""All ships"",72014,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",01,""Passenger ships"",44280,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",02,""Liquid bulk carriers"",9103,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",03,""Container ships"",5447,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",04,""Dry breakbulk carriers"",7595,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",05,""Dry bulk carriers"",1755,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",06,""Roll-on/ roll-off ships"",2395,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",07,""Liquefied petroleum gas carriers"",1110,"
"2019A00,""2019"",2019,A,""Annual"",251,""France"",08,""Liquefied natural gas carriers"",329,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",00,""All ships"",1378172,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",01,""Passenger ships"",444167,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",02,""Liquid bulk carriers"",258635,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",03,""Container ships"",258366,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",04,""Dry breakbulk carriers"",180025,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",05,""Dry bulk carriers"",157242,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",06,""Roll-on/ roll-off ships"",45862,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",07,""Liquefied petroleum gas carriers"",28221,"
"2019A00,""2019"",2019,A,""Annual"",2510,""Emerging markets"",08,""Liquefied natural gas carriers"",5654,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",00,""All ships"",25810,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",01,""Passenger ships"",1234,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",02,""Liquid bulk carriers"",4499,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",03,""Container ships"",7005,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",04,""Dry breakbulk carriers"",4580,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",05,""Dry bulk carriers"",6099,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",06,""Roll-on/ roll-off ships"",1542,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",07,""Liquefied petroleum gas carriers"",481,"
"2019A00,""2019"",2019,A,""Annual"",2511,""Emerging markets: Africa"",08,""Liquefied natural gas carriers"",370,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",00,""All ships"",116094,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",01,""Passenger ships"",28293,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",02,""Liquid bulk carriers"",24423,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",03,""Container ships"",23324,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",04,""Dry breakbulk carriers"",8629,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",05,""Dry bulk carriers"",23009,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",06,""Roll-on/ roll-off ships"",5554,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",07,""Liquefied petroleum gas carriers"",2658,"
"2019A00,""2019"",2019,A,""Annual"",2512,""Emerging markets: America"",08,""Liquefied natural gas carriers"",204,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",00,""All ships"",1061598,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",01,""Passenger ships"",338456,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",02,""Liquid bulk carriers"",200757,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",03,""Container ships"",220360,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",04,""Dry breakbulk carriers"",123141,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",05,""Dry bulk carriers"",116298,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",06,""Roll-on/ roll-off ships"",33925,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",07,""Liquefied petroleum gas carriers"",24134,"
"2019A00,""2019"",2019,A,""Annual"",2513,""Emerging markets: Asia"",08,""Liquefied natural gas carriers"",4527,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",00,""All ships"",174670,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",01,""Passenger ships"",76184,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",02,""Liquid bulk carriers"",28956,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",03,""Container ships"",7677,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",04,""Dry breakbulk carriers"",43675,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",05,""Dry bulk carriers"",11836,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",06,""Roll-on/ roll-off ships"",4841,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",07,""Liquefied petroleum gas carriers"",948,"
"2019A00,""2019"",2019,A,""Annual"",2514,""Emerging markets: Europe and Kazakhstan"",08,""Liquefied natural gas carriers"",553,"
"2019A00,""2019"",2019,A,""Annual"",254,""French Guiana"",00,""All ships"",247,"
"2019A00,""2019"",2019,A,""Annual"",254,""French Guiana"",02,""Liquid bulk carriers"",102,"
"2019A00,""2019"",2019,A,""Annual"",254,""French Guiana"",03,""Container ships"",76,"
"2019A00,""2019"",2019,A,""Annual"",254,""French Guiana"",04,""Dry breakbulk carriers"",69,"
"2019A00,""2019"",2019,A,""Annual"",258,""French Polynesia"",00,""All ships"",6220,"
"2019A00,""2019"",2019,A,""Annual"",258,""French Polynesia"",01,""Passenger ships"",5553,"
"2019A00,""2019"",2019,A,""Annual"",258,""French Polynesia"",03,""Container ships"",98,"
"2019A00,""2019"",2019,A,""Annual"",258,""French Polynesia"",04,""Dry breakbulk carriers"",555,"
"2019A00,""2019"",2019,A,""Annual"",258,""French Polynesia"",06,""Roll-on/ roll-off ships"",14,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",00,""All ships"",27076,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",01,""Passenger ships"",1538,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",02,""Liquid bulk carriers"",3564,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",03,""Container ships"",8135,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",04,""Dry breakbulk carriers"",7043,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",05,""Dry bulk carriers"",4650,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",06,""Roll-on/ roll-off ships"",1808,"
"2019A00,""2019"",2019,A,""Annual"",2611,""HIPCs (Heavily indebted poor countries) (IMF)"",07,""Liquefied petroleum gas carriers"",338,"
"2019A00,""2019"",2019,A,""Annual"",262,""Djibouti"",00,""All ships"",1318,"
"2019A00,""2019"",2019,A,""Annual"",262,""Djibouti"",02,""Liquid bulk carriers"",277,"
"2019A00,""2019"",2019,A,""Annual"",262,""Djibouti"",03,""Container ships"",425,"
"2019A00,""2019"",2019,A,""Annual"",262,""Djibouti"",04,""Dry breakbulk carriers"",184,"
"2019A00,""2019"",2019,A,""Annual"",262,""Djibouti"",05,""Dry bulk carriers"",233,"
"2019A00,""2019"",2019,A,""Annual"",262,""Djibouti"",06,""Roll-on/ roll-off ships"",199,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",00,""All ships"",982406,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",01,""Passenger ships"",255663,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",02,""Liquid bulk carriers"",202058,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",03,""Container ships"",232470,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",04,""Dry breakbulk carriers"",108586,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",05,""Dry bulk carriers"",121742,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",06,""Roll-on/ roll-off ships"",34976,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",07,""Liquefied petroleum gas carriers"",22590,"
"2019A00,""2019"",2019,A,""Annual"",2621,""High-income developing economies"",08,""Liquefied natural gas carriers"",4321,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",00,""All ships"",400682,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",01,""Passenger ships"",156505,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",02,""Liquid bulk carriers"",53296,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",03,""Container ships"",70017,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",04,""Dry breakbulk carriers"",59121,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",05,""Dry bulk carriers"",37193,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",06,""Roll-on/ roll-off ships"",14190,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",07,""Liquefied petroleum gas carriers"",8776,"
"2019A00,""2019"",2019,A,""Annual"",2622,""Middle-income developing economies"",08,""Liquefied natural gas carriers"",1584,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",00,""All ships"",14843,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",01,""Passenger ships"",663,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",02,""Liquid bulk carriers"",2064,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",03,""Container ships"",4249,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",04,""Dry breakbulk carriers"",3877,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",05,""Dry bulk carriers"",2905,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",06,""Roll-on/ roll-off ships"",990,"
"2019A00,""2019"",2019,A,""Annual"",2623,""Low-income developing economies"",07,""Liquefied petroleum gas carriers"",95,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",00,""All ships"",14092,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",01,""Passenger ships"",663,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",02,""Liquid bulk carriers"",1891,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",03,""Container ships"",3973,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",04,""Dry breakbulk carriers"",3781,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",05,""Dry bulk carriers"",2699,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",990,"
"2019A00,""2019"",2019,A,""Annual"",2624,""Low-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",95,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",00,""All ships"",386871,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",01,""Passenger ships"",153326,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",02,""Liquid bulk carriers"",48467,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",03,""Container ships"",64201,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",04,""Dry breakbulk carriers"",59477,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",05,""Dry bulk carriers"",38096,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",13841,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",8090,"
"2019A00,""2019"",2019,A,""Annual"",2625,""Lower-middle-income economies (World Bank)"",08,""Liquefied natural gas carriers"",1373,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",00,""All ships"",773422,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",01,""Passenger ships"",217755,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",02,""Liquid bulk carriers"",135658,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",03,""Container ships"",153901,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",04,""Dry breakbulk carriers"",115080,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",05,""Dry bulk carriers"",105474,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",26399,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",16739,"
"2019A00,""2019"",2019,A,""Annual"",2626,""Upper-middle-income economies (World Bank)"",08,""Liquefied natural gas carriers"",2416,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",00,""All ships"",3193664,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",01,""Passenger ships"",2006994,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",02,""Liquid bulk carriers"",340733,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",03,""Container ships"",256505,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",04,""Dry breakbulk carriers"",268542,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",05,""Dry bulk carriers"",132019,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",06,""Roll-on/ roll-off ships"",149942,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",07,""Liquefied petroleum gas carriers"",30496,"
"2019A00,""2019"",2019,A,""Annual"",2627,""High-income economies (World Bank)"",08,""Liquefied natural gas carriers"",8433,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",00,""All ships"",2863611,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",01,""Passenger ships"",1879174,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",02,""Liquid bulk carriers"",261633,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",03,""Container ships"",184576,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",04,""Dry breakbulk carriers"",247096,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",05,""Dry bulk carriers"",115686,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",06,""Roll-on/ roll-off ships"",141754,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",07,""Liquefied petroleum gas carriers"",27277,"
"2019A00,""2019"",2019,A,""Annual"",2628,""High-income OECD members (World Bank)"",08,""Liquefied natural gas carriers"",6415,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",00,""All ships"",330053,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",01,""Passenger ships"",127820,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",02,""Liquid bulk carriers"",79100,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",03,""Container ships"",71929,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",04,""Dry breakbulk carriers"",21446,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",05,""Dry bulk carriers"",16333,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",06,""Roll-on/ roll-off ships"",8188,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",07,""Liquefied petroleum gas carriers"",3219,"
"2019A00,""2019"",2019,A,""Annual"",2629,""High-income non OECD members (World Bank)"",08,""Liquefied natural gas carriers"",2018,"
"2019A00,""2019"",2019,A,""Annual"",266,""Gabon"",00,""All ships"",625,"
"2019A00,""2019"",2019,A,""Annual"",266,""Gabon"",02,""Liquid bulk carriers"",116,"
"2019A00,""2019"",2019,A,""Annual"",266,""Gabon"",03,""Container ships"",160,"
"2019A00,""2019"",2019,A,""Annual"",266,""Gabon"",04,""Dry breakbulk carriers"",208,"
"2019A00,""2019"",2019,A,""Annual"",266,""Gabon"",05,""Dry bulk carriers"",95,"
"2019A00,""2019"",2019,A,""Annual"",266,""Gabon"",06,""Roll-on/ roll-off ships"",46,"
"2019A00,""2019"",2019,A,""Annual"",268,""Georgia"",00,""All ships"",1698,"
"2019A00,""2019"",2019,A,""Annual"",268,""Georgia"",01,""Passenger ships"",105,"
"2019A00,""2019"",2019,A,""Annual"",268,""Georgia"",02,""Liquid bulk carriers"",456,"
"2019A00,""2019"",2019,A,""Annual"",268,""Georgia"",03,""Container ships"",377,"
"2019A00,""2019"",2019,A,""Annual"",268,""Georgia"",04,""Dry breakbulk carriers"",683,"
"2019A00,""2019"",2019,A,""Annual"",268,""Georgia"",05,""Dry bulk carriers"",77,"
"2019A00,""2019"",2019,A,""Annual"",270,""Gambia"",00,""All ships"",272,"
"2019A00,""2019"",2019,A,""Annual"",270,""Gambia"",03,""Container ships"",169,"
"2019A00,""2019"",2019,A,""Annual"",270,""Gambia"",04,""Dry breakbulk carriers"",48,"
"2019A00,""2019"",2019,A,""Annual"",270,""Gambia"",05,""Dry bulk carriers"",55,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",00,""All ships"",336068,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",01,""Passenger ships"",38189,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",02,""Liquid bulk carriers"",58940,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",03,""Container ships"",90963,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",04,""Dry breakbulk carriers"",42556,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",05,""Dry bulk carriers"",84392,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",06,""Roll-on/ roll-off ships"",8725,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",07,""Liquefied petroleum gas carriers"",10942,"
"2019A00,""2019"",2019,A,""Annual"",2710,""BASIC"",08,""Liquefied natural gas carriers"",1361,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",00,""All ships"",407480,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",01,""Passenger ships"",39916,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",02,""Liquid bulk carriers"",84685,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",03,""Container ships"",94950,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",04,""Dry breakbulk carriers"",71393,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",05,""Dry bulk carriers"",91526,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",06,""Roll-on/ roll-off ships"",11744,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",07,""Liquefied petroleum gas carriers"",11386,"
"2019A00,""2019"",2019,A,""Annual"",2711,""BRICS"",08,""Liquefied natural gas carriers"",1880,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",00,""All ships"",108634,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",01,""Passenger ships"",55734,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",02,""Liquid bulk carriers"",15318,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",03,""Container ships"",9543,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",04,""Dry breakbulk carriers"",19479,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",05,""Dry bulk carriers"",1354,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",06,""Roll-on/ roll-off ships"",6051,"
"2019A00,""2019"",2019,A,""Annual"",276,""Germany"",07,""Liquefied petroleum gas carriers"",1155,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",00,""All ships"",2690,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",02,""Liquid bulk carriers"",382,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",03,""Container ships"",660,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",04,""Dry breakbulk carriers"",946,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",05,""Dry bulk carriers"",445,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",06,""Roll-on/ roll-off ships"",178,"
"2019A00,""2019"",2019,A,""Annual"",288,""Ghana"",07,""Liquefied petroleum gas carriers"",79,"
"2019A00,""2019"",2019,A,""Annual"",292,""Gibraltar"",00,""All ships"",1641,"
"2019A00,""2019"",2019,A,""Annual"",292,""Gibraltar"",01,""Passenger ships"",273,"
"2019A00,""2019"",2019,A,""Annual"",292,""Gibraltar"",02,""Liquid bulk carriers"",926,"
"2019A00,""2019"",2019,A,""Annual"",292,""Gibraltar"",03,""Container ships"",33,"
"2019A00,""2019"",2019,A,""Annual"",292,""Gibraltar"",04,""Dry breakbulk carriers"",384,"
"2019A00,""2019"",2019,A,""Annual"",292,""Gibraltar"",06,""Roll-on/ roll-off ships"",25,"
"2019A00,""2019"",2019,A,""Annual"",296,""Kiribati"",00,""All ships"",41,"
"2019A00,""2019"",2019,A,""Annual"",296,""Kiribati"",03,""Container ships"",41,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",00,""All ships"",159583,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",01,""Passenger ships"",130621,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",02,""Liquid bulk carriers"",12175,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",03,""Container ships"",3781,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",04,""Dry breakbulk carriers"",6531,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",05,""Dry bulk carriers"",3001,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",06,""Roll-on/ roll-off ships"",3000,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",07,""Liquefied petroleum gas carriers"",423,"
"2019A00,""2019"",2019,A,""Annual"",300,""Greece"",08,""Liquefied natural gas carriers"",51,"
"2019A00,""2019"",2019,A,""Annual"",304,""Greenland"",00,""All ships"",410,"
"2019A00,""2019"",2019,A,""Annual"",304,""Greenland"",01,""Passenger ships"",166,"
"2019A00,""2019"",2019,A,""Annual"",304,""Greenland"",02,""Liquid bulk carriers"",46,"
"2019A00,""2019"",2019,A,""Annual"",304,""Greenland"",04,""Dry breakbulk carriers"",198,"
"2019A00,""2019"",2019,A,""Annual"",308,""Grenada"",00,""All ships"",506,"
"2019A00,""2019"",2019,A,""Annual"",308,""Grenada"",01,""Passenger ships"",219,"
